Title,Year,Rating,IMDB Score,Reelgood Rating Score,Available On,url_offset_value
C.H.U.D.,1984,18+,5.6/10,58/100,scre+ Rent or Buy,11300
Mammoth,2009,N/A,6.8/10,58/100,Rent or Buy,11300
Trash Humpers,2009,N/A,5.1/10,58/100,Rent or Buy,11300
Infinite,2021,13+,5.3/10,58/100,,11300
Country Strong,2010,13+,6.3/10,58/100,+ Rent or Buy,11300
Star 80,1983,18+,6.7/10,58/100,+ Rent or Buy,11300
Skate Kitchen,2018,18+,6.8/10,58/100,+ Rent or Buy,11300
Tales from the Golden Age,2009,N/A,7.8/10,58/100,+ Rent or Buy,11300
The Pentagon Wars,1998,18+,7.3/10,58/100,+ Rent or Buy,11300
As Tears Go By,1988,N/A,7.0/10,58/100,Rent or Buy,11300
The Rocket,2013,N/A,7.3/10,58/100,+ Rent or Buy,11300
Shrek the Musical,2013,13+,7.0/10,58/100,+ Rent or Buy,11300
Downhill Racer,1969,7+,6.4/10,58/100,+ Rent or Buy,11300
Beau Pere,1981,N/A,7.0/10,58/100,Rent or Buy,11300
Marvel Studios: Assembling a Universe,2014,7+,7.4/10,58/100,+ Rent or Buy,11300
What to Do in Case of Fire?,2001,18+,6.8/10,58/100,Rent or Buy,11300
Who Finds a Friend Finds a Treasure,1981,N/A,7.2/10,58/100,+ Rent or Buy,11300
Waterloo Bridge,1940,N/A,7.8/10,58/100,Rent or Buy,11300
Dobermann,1997,18+,6.6/10,58/100,Rent or Buy,11300
The Astronaut Farmer,2006,7+,6.3/10,58/100,+ Rent or Buy,11300
Hope Gap,2019,13+,6.7/10,58/100,+ Rent or Buy,11300
The Fighting 69th,1940,7+,6.7/10,58/100,Rent or Buy,11300
Jim Gaffigan: Mr. Universe,2012,N/A,7.8/10,58/100,+ Rent or Buy,11300
Win a Date with Tad Hamilton!,2004,13+,5.6/10,58/100,+ Rent or Buy,11300
Friend,2001,N/A,7.3/10,58/100,+ Rent or Buy,11300
How to Talk to Girls at Parties,2017,18+,5.7/10,58/100,+ Rent or Buy,11300
WΔZ,2007,18+,5.7/10,58/100,Rent or Buy,11300
LBJ,2017,18+,6.5/10,58/100,+ Rent or Buy,11300
Revolt,2017,18+,5.3/10,58/100,+ Rent or Buy,11300
So Undercover,2012,13+,5.0/10,58/100,+ Rent or Buy,11350
Truth and Justice,2019,N/A,8.2/10,58/100,,11350
A Week Away,2021,18+,5.7/10,58/100,,11350
The Passion of Anna,1969,18+,7.7/10,58/100,+ Rent or Buy,11350
Lizzie,2018,18+,5.8/10,58/100,+ Rent or Buy,11350
Prodigal Sons,2008,N/A,7.0/10,58/100,Rent or Buy,11350
Turtles Forever,2009,all,7.8/10,58/100,Rent or Buy,11350
Benji,2018,7+,6.3/10,58/100,,11350
A Girl Cut in Two,2007,N/A,6.2/10,58/100,Rent or Buy,11350
6 Days to Air: The Making of South Park,2011,N/A,7.7/10,58/100,+ Rent or Buy,11350
El Camino Christmas,2017,18+,5.7/10,58/100,,11350
Batman: Death in the Family,2020,18+,5.5/10,58/100,+ Rent or Buy,11350
Polisse,2011,N/A,7.3/10,58/100,Rent or Buy,11350
Steve Jobs: The Man in the Machine,2015,18+,6.9/10,58/100,dox+ Rent or Buy,11350
Mr. Nice,2010,18+,6.4/10,58/100,+ Rent or Buy,11350
He Walked by Night,1949,N/A,7.1/10,58/100,+ Rent or Buy,11350
Elena and Her Men,1956,N/A,6.3/10,58/100,,11350
The Strange Vice of Mrs Wardh,1971,18+,6.9/10,58/100,,11350
Bed and Board,1970,7+,7.5/10,58/100,,11350
Village of the Damned,1995,18+,5.6/10,58/100,Rent or Buy,11350
Chris Rock: Never Scared,2004,N/A,8.0/10,58/100,+ Rent or Buy,11350
Leslie Jones: Time Machine,2020,N/A,5.2/10,58/100,,11350
The Third Murder,2017,18+,6.7/10,58/100,+ Rent or Buy,11350
Taxi,2004,13+,4.5/10,58/100,+ Rent or Buy,11350
Mater and the Ghostlight,2006,all,6.6/10,58/100,+ Rent or Buy,11350
Snow Falling on Cedars,1999,13+,6.8/10,58/100,Rent or Buy,11350
A Timeless Christmas,2020,all,7.2/10,58/100,,11350
My Little Pony: Equestria Girls,2013,all,6.2/10,58/100,+ Rent or Buy,11350
Romantics Anonymous,2010,13+,6.9/10,58/100,+ Rent or Buy,11350
Indiscreet,1958,7+,6.8/10,58/100,+ Rent or Buy,11350
A Chorus Line,1985,13+,6.2/10,58/100,Rent or Buy,11350
Closed Circuit,2013,18+,6.2/10,58/100,+ Rent or Buy,11350
St. Trinian's,2007,13+,5.8/10,58/100,Rent or Buy,11350
Downhill,2020,16+,4.9/10,58/100,+ Rent or Buy,11350
Jesse Stone: No Remorse,2010,N/A,7.3/10,58/100,Rent or Buy,11350
Magic Camp,2020,7+,6.4/10,58/100,,11350
Lady Gaga Presents: The Monster Ball Tour at Madison Square Garden,2011,18+,8.3/10,58/100,+ Rent or Buy,11350
Within,2016,18+,5.1/10,58/100,+ Rent or Buy,11350
Tabu,1931,13+,7.5/10,58/100,+ Rent or Buy,11350
Friday the 13th: A New Beginning,1985,18+,4.8/10,58/100,+ Rent or Buy,11350
The Night Stalker,2016,16+,5.8/10,58/100,life+ Rent or Buy,11350
The Prowler,1981,18+,6.1/10,58/100,+ Rent or Buy,11350
Police Academy 4: Citizens on Patrol,1987,7+,5.0/10,58/100,+ Rent or Buy,11350
Red Corner,1997,18+,6.3/10,58/100,Rent or Buy,11350
8:46,2020,N/A,8.1/10,58/100,,11350
Contracted,2013,18+,5.3/10,58/100,Rent or Buy,11350
Batman: Soul of the Dragon,2021,18+,6.1/10,58/100,Rent or Buy,11350
Max Steel,2016,13+,4.6/10,58/100,+ Rent or Buy,11350
The Ruling Class,1972,7+,7.4/10,58/100,,11350
Azur & Asmar: The Princes' Quest,2006,7+,7.4/10,58/100,Rent or Buy,11350
The Comancheros,1961,N/A,6.9/10,58/100,+ Rent or Buy,11400
Dreamland,2020,18+,5.8/10,58/100,Rent or Buy,11400
The King,2006,18+,6.7/10,58/100,+ Rent or Buy,11400
And So It Goes,2014,13+,5.8/10,58/100,+ Rent or Buy,11400
Love Is Strange,2014,18+,6.7/10,58/100,+ Rent or Buy,11400
No Safe Spaces,2019,13+,7.6/10,58/100,+ Rent or Buy,11400
Shrew's Nest,2014,N/A,6.7/10,58/100,+ Rent or Buy,11400
The Quest,1996,13+,5.6/10,58/100,+ Rent or Buy,11400
Red Sun,1971,7+,6.9/10,58/100,+ Rent or Buy,11400
Frontera,2014,13+,6.6/10,58/100,+ Rent or Buy,11400
Earth: One Amazing Day,2017,all,7.8/10,58/100,+ Rent or Buy,11400
The Backyard,2002,N/A,6.6/10,58/100,,11400
The Pillow Book,1996,N/A,6.7/10,58/100,+ Rent or Buy,11400
Vice Versa,1988,7+,5.9/10,58/100,+ Rent or Buy,11400
Misconduct,2016,18+,5.3/10,58/100,+ Rent or Buy,11400
Let There Be Light,2017,13+,4.7/10,58/100,Rent or Buy,11400
Jonah Hex,2010,13+,4.7/10,58/100,Rent or Buy,11400
The Death & Life of John F. Donovan,2018,18+,6.2/10,58/100,+ Rent or Buy,11400
By the Sea,2015,18+,5.3/10,58/100,+ Rent or Buy,11400
Nancy Drew,2007,7+,5.9/10,58/100,Rent or Buy,11400
Die Nibelungen: Kriemhilds Rache,1924,N/A,7.9/10,58/100,,11400
Elvis: That's the Way It Is,1970,7+,8.0/10,58/100,+ Rent or Buy,11400
The Borrowers,1997,7+,5.9/10,58/100,Rent or Buy,11400
Project Nim,2011,13+,7.4/10,58/100,+ Rent or Buy,11400
Jack Strong,2014,N/A,7.1/10,58/100,+ Rent or Buy,11400
Beyond the Blackboard,2011,7+,7.7/10,58/100,+ Rent or Buy,11400
"Oh, God!",1977,7+,6.6/10,58/100,Rent or Buy,11400
The Miracle Season,2018,7+,6.5/10,58/100,+ Rent or Buy,11400
Lone Wolf and Cub: Baby Cart in Peril,1972,N/A,7.6/10,58/100,+ Rent or Buy,11400
Churchill,2017,7+,6.1/10,58/100,+ Rent or Buy,11400
Time Freak,2018,13+,5.8/10,58/100,+ Rent or Buy,11400
Beatriz at Dinner,2017,18+,6.0/10,58/100,+ Rent or Buy,11400
The Golden Voyage of Sinbad,1973,all,6.8/10,58/100,Rent or Buy,11400
The Woman Next Door,1981,18+,7.3/10,58/100,,11400
Chi-Raq,2015,18+,5.8/10,58/100,+ Rent or Buy,11400
Ip Man: The Final Fight,2013,13+,6.2/10,58/100,hiya+ Rent or Buy,11400
Donald Glover: Weirdo,2012,N/A,7.4/10,58/100,+ Rent or Buy,11400
Pixie,2020,18+,5.8/10,58/100,Rent or Buy,11400
I Do,2006,18+,6.7/10,57/100,Rent or Buy,11400
Leto,2018,N/A,7.3/10,57/100,+ Rent or Buy,11400
Ice Age: A Mammoth Christmas,2011,7+,6.5/10,57/100,Rent or Buy,11400
The Seventh Sign,1988,18+,5.9/10,57/100,+ Rent or Buy,11400
9 Songs,2004,N/A,4.8/10,57/100,Rent or Buy,11400
Mia and the White Lion,2018,7+,6.5/10,57/100,+ Rent or Buy,11400
The Fugitive Kind,1960,N/A,7.1/10,57/100,+ Rent or Buy,11400
Ulee's Gold,1997,18+,7.0/10,57/100,+ Rent or Buy,11400
Fur: An Imaginary Portrait of Diane Arbus,2006,18+,6.4/10,57/100,+ Rent or Buy,11400
Trevor Noah: Son of Patricia,2018,18+,7.3/10,57/100,,11400
The Girl in the Park,2007,18+,6.3/10,57/100,Rent or Buy,11400
Kid Cannabis,2014,N/A,6.4/10,57/100,+ Rent or Buy,11400
"Hugh Hefner: Playboy, Activist and Rebel",2009,18+,7.0/10,57/100,Rent or Buy,11450
Chisum,1970,all,6.9/10,57/100,Rent or Buy,11450
What Have I Done to Deserve This?,1984,N/A,7.2/10,57/100,Rent or Buy,11450
Something in the Air,2012,N/A,6.4/10,57/100,Rent or Buy,11450
Resurrection,1980,7+,7.3/10,57/100,Rent or Buy,11450
Chinese Puzzle,2013,18+,7.0/10,57/100,+ Rent or Buy,11450
Tales of Terror,1962,N/A,6.9/10,57/100,+ Rent or Buy,11450
The Chamber,1996,18+,6.0/10,57/100,+ Rent or Buy,11450
Home Sweet Hell,2015,18+,5.5/10,57/100,+ Rent or Buy,11450
"Paul, Apostle of Christ",2018,13+,6.7/10,57/100,Rent or Buy,11450
Cloudburst,2011,N/A,7.2/10,57/100,+ Rent or Buy,11450
Interview,2007,18+,6.8/10,57/100,+ Rent or Buy,11450
Battles Without Honor and Humanity: Deadly Fight in Hiroshima,1973,N/A,7.5/10,57/100,+ Rent or Buy,11450
Sugar,2008,18+,7.2/10,57/100,+ Rent or Buy,11450
Hail the Conquering Hero,1944,N/A,7.7/10,57/100,Rent or Buy,11450
Paulie,1998,7+,6.5/10,57/100,+ Rent or Buy,11450
Madea's Witness Protection,2012,13+,4.9/10,57/100,+ Rent or Buy,11450
The Ballad of Narayama,1983,N/A,7.9/10,57/100,Rent or Buy,11450
Jailbreak,2017,18+,5.5/10,57/100,,11450
Dhuruvangal Pathinaaru,2016,N/A,8.3/10,57/100,Rent or Buy,11450
Death Wish II,1982,18+,6.0/10,57/100,+ Rent or Buy,11450
The Chase,1966,N/A,7.2/10,57/100,Rent or Buy,11450
Clemency,2019,18+,6.5/10,57/100,+ Rent or Buy,11450
The British Guide to Showing Off,2011,N/A,6.6/10,57/100,Rent or Buy,11450
War Photographer,2001,N/A,8.0/10,57/100,,11450
Just a Breath Away,2018,N/A,5.9/10,57/100,+ Rent or Buy,11450
Too Late,2016,N/A,6.7/10,57/100,+ Rent or Buy,11450
Tyson,2008,18+,7.5/10,57/100,Rent or Buy,11450
Matador,1986,18+,7.0/10,57/100,Rent or Buy,11450
Jungleland,2020,18+,6.2/10,57/100,+ Rent or Buy,11450
A Gang Story,2011,18+,7.0/10,57/100,+ Rent or Buy,11450
Luka Chuppi,2019,7+,6.3/10,57/100,+ Rent or Buy,11450
Sword of the Beast,1965,N/A,7.6/10,57/100,,11450
1945,2017,N/A,7.2/10,57/100,+ Rent or Buy,11450
The Night of the Generals,1967,7+,7.3/10,57/100,Rent or Buy,11450
Mr. Baseball,1992,13+,6.0/10,57/100,+ Rent or Buy,11450
The Trip to Bountiful,1985,7+,7.5/10,57/100,+ Rent or Buy,11450
Mr. Dynamite - The Rise of James Brown,2014,N/A,7.4/10,57/100,+ Rent or Buy,11450
Dance of the 41,2020,N/A,6.8/10,57/100,,11450
The Ugly Dachshund,1966,all,6.7/10,57/100,+ Rent or Buy,11450
Cinderella II: Dreams Come True,2002,all,5.0/10,57/100,+ Rent or Buy,11450
12 and Holding,2006,18+,7.5/10,57/100,+ Rent or Buy,11450
Jimmy O. Yang: Good Deal,2020,18+,7.2/10,57/100,,11450
Scooby-Doo! and the Reluctant Werewolf,1988,all,6.8/10,57/100,Rent or Buy,11450
Gloria,2013,18+,6.8/10,57/100,+ Rent or Buy,11450
Ordinary Love,2019,18+,6.6/10,57/100,+ Rent or Buy,11450
"20,000 Days on Earth",2014,N/A,7.5/10,57/100,+ Rent or Buy,11450
Only Old Men Are Going to Battle,1973,all,8.4/10,57/100,+ Rent or Buy,11450
Foreign Parts,2010,N/A,6.8/10,57/100,+ Rent or Buy,11450
Protégé,2007,18+,7.2/10,57/100,Rent or Buy,11450
The New Girlfriend,2014,18+,6.6/10,57/100,+ Rent or Buy,11500
Bilby,2019,all,7.4/10,57/100,,11500
A War,2015,18+,7.1/10,57/100,+ Rent or Buy,11500
Let's Scare Jessica to Death,1971,13+,6.4/10,57/100,Rent or Buy,11500
No Time for Sergeants,1958,N/A,7.6/10,57/100,Rent or Buy,11500
Kumaré,2012,N/A,7.5/10,57/100,+ Rent or Buy,11500
Return to the Blue Lagoon,1991,13+,5.2/10,57/100,+ Rent or Buy,11500
The Other Sister,1999,13+,6.5/10,57/100,+ Rent or Buy,11500
Operator,2016,N/A,6.1/10,57/100,+ Rent or Buy,11500
Rags,2012,all,6.9/10,57/100,+ Rent or Buy,11500
The Chumscrubber,2005,18+,6.9/10,57/100,+ Rent or Buy,11500
Sarkar,2018,N/A,7.0/10,57/100,,11500
Metallica: S&M,1999,N/A,8.8/10,57/100,Rent or Buy,11500
Buster's Mal Heart,2017,N/A,6.2/10,57/100,+ Rent or Buy,11500
Sweet Bird of Youth,1962,N/A,7.3/10,57/100,Rent or Buy,11500
Tracers,2015,13+,5.6/10,57/100,+ Rent or Buy,11500
The Harder They Come,1972,18+,6.9/10,57/100,+ Rent or Buy,11500
H,2002,18+,5.9/10,57/100,,11500
Robin's Wish,2020,N/A,7.3/10,57/100,+ Rent or Buy,11500
Fade to Black,1980,18+,6.0/10,57/100,+ Rent or Buy,11500
The Hunting Party,2007,18+,6.8/10,57/100,Rent or Buy,11500
The Barefoot Executive,1971,all,6.0/10,57/100,Rent or Buy,11500
Nirvana: Live at the Paramount,2011,N/A,8.7/10,57/100,+ Rent or Buy,11500
Almost Heroes,1998,13+,5.8/10,57/100,Rent or Buy,11500
Drop Zone,1994,18+,5.6/10,57/100,+ Rent or Buy,11500
She's Dating the Gangster,2014,7+,7.2/10,57/100,+ Rent or Buy,11500
Peepli Live,2010,7+,7.4/10,57/100,,11500
Bayonet,2018,18+,5.7/10,57/100,,11500
Snow Dogs,2002,7+,5.2/10,57/100,+ Rent or Buy,11500
Artifact,2012,N/A,8.0/10,57/100,Rent or Buy,11500
Teen Beach 2,2015,all,6.1/10,57/100,+ Rent or Buy,11500
The Only Son,1936,N/A,7.8/10,57/100,,11500
The Dark Tapes,2017,N/A,4.8/10,57/100,,11500
Green Card,1990,13+,6.2/10,57/100,Rent or Buy,11500
Cut Bank,2014,18+,6.1/10,57/100,+ Rent or Buy,11500
Straight Up,2019,N/A,6.9/10,57/100,+ Rent or Buy,11500
Aziz Ansari: Live at Madison Square Garden,2015,18+,6.6/10,57/100,,11500
Bad Influence,1990,18+,6.3/10,57/100,+ Rent or Buy,11500
Finding Steve McQueen,2019,18+,6.2/10,57/100,+ Rent or Buy,11500
Flight of the Intruder,1991,13+,5.8/10,57/100,+ Rent or Buy,11500
The Man with One Red Shoe,1985,7+,5.7/10,57/100,+ Rent or Buy,11500
Day of the Woman,1978,18+,5.7/10,57/100,Rent or Buy,11500
Kung Fu Panda: Secrets of the Scroll,2012,all,7.1/10,57/100,,11500
Rodney King,2017,N/A,5.8/10,57/100,,11500
Orphans,1998,N/A,7.0/10,57/100,,11500
Making Waves : The Art of Cinematic Sound,2019,N/A,7.6/10,57/100,+ Rent or Buy,11500
The Woman in Black 2: Angel of Death,2014,13+,4.8/10,57/100,+ Rent or Buy,11500
Through the Olive Trees,1994,all,7.8/10,57/100,,11500
Jandek on Corwood,2003,N/A,7.2/10,57/100,Rent or Buy,11500
Married Life,2007,13+,6.2/10,57/100,Rent or Buy,11500
The Closet,2001,18+,7.0/10,57/100,Rent or Buy,11550
Exorcist: The Beginning,2004,18+,5.1/10,57/100,+ Rent or Buy,11550
Suspect,1987,18+,6.6/10,57/100,Rent or Buy,11550
The Sorcerer and the White Snake,2011,13+,5.8/10,57/100,warr+ Rent or Buy,11550
The Young Lieutenant,2005,N/A,7.0/10,57/100,+ Rent or Buy,11550
Jeffrey,1995,18+,6.8/10,57/100,+ Rent or Buy,11550
Pay the Ghost,2015,N/A,5.2/10,57/100,+ Rent or Buy,11550
Ghost in the Shell Arise - Border 1: Ghost Pain,2013,18+,7.2/10,57/100,Rent or Buy,11550
Adrift in Tokyo,2007,N/A,7.3/10,57/100,+ Rent or Buy,11550
The Owners,2020,N/A,4.9/10,57/100,+ Rent or Buy,11550
Cobra Verde,1987,N/A,7.0/10,57/100,+ Rent or Buy,11550
Bloody Hell,2020,18+,6.6/10,57/100,Rent or Buy,11550
Roja,1992,N/A,8.2/10,57/100,+ Rent or Buy,11550
Dracula,1979,18+,6.5/10,57/100,+ Rent or Buy,11550
Intruder,1989,18+,6.3/10,57/100,full+ Rent or Buy,11550
Extortion,2017,18+,6.2/10,57/100,+ Rent or Buy,11550
The Decline of the American Empire,1986,18+,7.2/10,57/100,+ Rent or Buy,11550
True Memoirs of an International Assassin,2016,16+,5.9/10,57/100,,11550
The Late Bloomer,2016,18+,5.2/10,57/100,+ Rent or Buy,11550
The Train Robbers,1973,7+,6.5/10,57/100,Rent or Buy,11550
The Babe,1992,7+,5.9/10,57/100,+ Rent or Buy,11550
Certain Women,2016,18+,6.4/10,57/100,+ Rent or Buy,11550
Seven Swords,2005,18+,6.1/10,57/100,+ Rent or Buy,11550
The Confession,1970,all,7.9/10,57/100,Rent or Buy,11550
Escape Plan: The Extractors,2019,18+,4.4/10,57/100,+ Rent or Buy,11550
Here Alone,2017,N/A,5.6/10,57/100,+ Rent or Buy,11550
That Girl in Yellow Boots,2010,13+,6.7/10,57/100,+ Rent or Buy,11550
The Den,2013,18+,6.0/10,57/100,Rent or Buy,11550
Final Girl,2015,18+,4.7/10,57/100,cont+ Rent or Buy,11550
Life,2015,18+,6.1/10,57/100,cont+ Rent or Buy,11550
Cry Wolf,2005,13+,5.8/10,57/100,+ Rent or Buy,11550
The Accountant of Auschwitz,2018,N/A,7.3/10,57/100,+ Rent or Buy,11550
The Valley of Decision,1945,N/A,7.4/10,57/100,,11550
Silent House,2011,18+,5.3/10,57/100,+ Rent or Buy,11550
Wer,2013,18+,5.9/10,57/100,+ Rent or Buy,11550
Ooops! Noah is Gone...,2015,all,5.8/10,57/100,+ Rent or Buy,11550
The Grand Tour Presents: A Massive Hunt,2020,N/A,7.9/10,57/100,,11550
Follow the Fleet,1936,7+,7.2/10,57/100,Rent or Buy,11550
Buffet Froid,1979,N/A,7.4/10,57/100,+ Rent or Buy,11550
...And God Created Woman,1956,7+,6.3/10,57/100,+ Rent or Buy,11550
Burn Out,2018,18+,6.2/10,57/100,+ Rent or Buy,11550
Stephanie,2017,18+,5.8/10,57/100,+ Rent or Buy,11550
Tag,2015,N/A,6.1/10,57/100,+ Rent or Buy,11550
Skiptrace,2016,13+,5.7/10,57/100,+ Rent or Buy,11550
Swept Away,1974,18+,7.6/10,57/100,+ Rent or Buy,11550
You Go To My Head,2017,N/A,8.8/10,57/100,+ Rent or Buy,11550
Sillu Karupatti,2019,all,8.1/10,57/100,+ Rent or Buy,11550
Storm Boy,2019,7+,6.9/10,57/100,+ Rent or Buy,11550
The Clan,2015,18+,7.0/10,57/100,Rent or Buy,11550
The Beach House,2020,N/A,5.3/10,57/100,+ Rent or Buy,11550
The Rolling Stones Rock and Roll Circus,1996,N/A,7.7/10,57/100,Rent or Buy,11600
Jane Eyre,1943,N/A,7.5/10,57/100,+ Rent or Buy,11600
Chances Are,1989,7+,6.5/10,57/100,Rent or Buy,11600
The Fluffy Movie,2014,13+,7.3/10,57/100,+ Rent or Buy,11600
Harpoon,2019,13+,6.0/10,57/100,+ Rent or Buy,11600
Chopping Mall,1986,18+,5.6/10,57/100,+ Rent or Buy,11600
The Contract,2006,18+,5.6/10,57/100,+ Rent or Buy,11600
Dark Night of the Scarecrow,1981,7+,6.8/10,57/100,cont,11600
Neighbors,1920,N/A,7.6/10,57/100,,11600
Music of the Heart,1999,7+,6.8/10,57/100,Rent or Buy,11600
The Djinn,2021,18+,4.7/10,57/100,Rent or Buy,11600
Deadgirl,2008,18+,5.6/10,57/100,+ Rent or Buy,11600
The Importance of Being Earnest,1952,N/A,7.5/10,57/100,+ Rent or Buy,11600
The Love Punch,2013,7+,5.8/10,57/100,+ Rent or Buy,11600
Running Shaadi,2017,N/A,6.6/10,57/100,,11600
Return of the Living Dead III,1993,18+,5.9/10,57/100,+ Rent or Buy,11600
The Truth About Emanuel,2014,18+,6.0/10,57/100,+ Rent or Buy,11600
Cyborg,1989,18+,5.1/10,57/100,+ Rent or Buy,11600
Melinda and Melinda,2004,13+,6.4/10,57/100,Rent or Buy,11600
Hwayi: A Monster Boy,2013,N/A,7.0/10,57/100,+ Rent or Buy,11600
Maiden,2019,7+,7.7/10,57/100,+ Rent or Buy,11600
Undertow,2004,18+,6.6/10,57/100,+ Rent or Buy,11600
Not Quite Hollywood,2008,18+,7.7/10,57/100,dox+ Rent or Buy,11600
Running with the Devil,2019,18+,5.4/10,57/100,+ Rent or Buy,11600
RocketMan,1997,7+,5.9/10,57/100,Rent or Buy,11600
The Private Lives of Pippa Lee,2009,18+,6.4/10,57/100,+ Rent or Buy,11600
UglyDolls,2019,7+,5.0/10,57/100,Rent or Buy,11600
Summer Hours,2008,N/A,7.2/10,57/100,+ Rent or Buy,11600
We Bare Bears: The Movie,2020,7+,6.9/10,57/100,+ Rent or Buy,11600
Almost Adults,2016,16+,5.7/10,57/100,+ Rent or Buy,11600
An Inconvenient Sequel: Truth to Power,2017,7+,6.4/10,57/100,+ Rent or Buy,11600
Red Road,2006,N/A,6.8/10,57/100,,11600
Murder at the Gallop,1963,N/A,7.3/10,57/100,+ Rent or Buy,11600
Faat Kiné,2001,N/A,6.9/10,57/100,,11600
Diggstown,1992,18+,7.0/10,57/100,+ Rent or Buy,11600
First Kill,2017,18+,5.0/10,57/100,+ Rent or Buy,11600
The Haunted Palace,1963,N/A,6.8/10,57/100,,11600
Royal Wedding,1951,N/A,6.7/10,57/100,dove+ Rent or Buy,11600
CB4,1993,18+,6.3/10,57/100,+ Rent or Buy,11600
"Nightmares in Red, White and Blue",2009,N/A,7.2/10,57/100,fear+ Rent or Buy,11600
The Pirates,2014,13+,6.6/10,57/100,hiya+ Rent or Buy,11600
Any Which Way You Can,1980,7+,6.1/10,57/100,Rent or Buy,11600
Robin and Marian,1976,7+,6.5/10,57/100,Rent or Buy,11600
The Wicked Lady,1945,N/A,6.8/10,57/100,+ Rent or Buy,11600
Shinjuku Incident,2009,18+,7.0/10,57/100,+ Rent or Buy,11600
Emelie,2016,N/A,5.4/10,57/100,+ Rent or Buy,11600
Cameraperson,2016,N/A,7.4/10,57/100,+ Rent or Buy,11600
The Apple Dumpling Gang,1975,all,6.4/10,57/100,+ Rent or Buy,11600
Forensic,2020,N/A,6.8/10,57/100,+ Rent or Buy,11600
Shrink,2009,18+,6.6/10,57/100,+ Rent or Buy,11600
Look Who's Talking Too,1990,13+,4.7/10,57/100,Rent or Buy,11650
X: The Man with the X-Ray Eyes,1963,N/A,6.6/10,57/100,+ Rent or Buy,11650
Despicable Me Presents: Minion Madness,2010,7+,7.6/10,57/100,Rent or Buy,11650
Echo in the Canyon,2019,13+,6.9/10,57/100,+ Rent or Buy,11650
Sweet Virginia,2017,18+,6.2/10,57/100,Rent or Buy,11650
Gypsy,1962,N/A,7.1/10,57/100,+ Rent or Buy,11650
Just Visiting,2001,7+,5.8/10,57/100,Rent or Buy,11650
Assassination,2015,N/A,7.3/10,57/100,hiya+ Rent or Buy,11650
The Tillman Story,2010,18+,7.7/10,57/100,+ Rent or Buy,11650
Hamlet 2,2008,18+,6.3/10,57/100,+ Rent or Buy,11650
Kim,1950,all,6.6/10,57/100,Rent or Buy,11650
Shadows and Fog,1991,13+,6.7/10,57/100,+ Rent or Buy,11650
She-Devil,1989,13+,5.6/10,57/100,+ Rent or Buy,11650
Porno,2019,18+,5.1/10,57/100,+ Rent or Buy,11650
The Art of Loving: Story of Michalina Wislocka,2017,N/A,7.1/10,57/100,,11650
The Ledge,2011,18+,6.5/10,57/100,Rent or Buy,11650
Bewitched,2005,13+,4.8/10,57/100,+ Rent or Buy,11650
Miracle at St. Anna,2008,18+,6.1/10,57/100,+ Rent or Buy,11650
Dead Man on Campus,1998,18+,6.0/10,57/100,+ Rent or Buy,11650
Race with the Devil,1975,7+,6.6/10,57/100,Rent or Buy,11650
Amen.,2002,N/A,7.2/10,57/100,+ Rent or Buy,11650
April and the Extraordinary World,2015,7+,7.3/10,57/100,Rent or Buy,11650
Rams,2020,13+,6.4/10,57/100,+ Rent or Buy,11650
Into the Grizzly Maze,2015,18+,5.3/10,57/100,+ Rent or Buy,11650
You Only Live Once,1937,N/A,7.3/10,57/100,film+ Rent or Buy,11650
Sunday Bloody Sunday,1971,18+,7.1/10,57/100,+ Rent or Buy,11650
Irma Vep,1996,N/A,7.1/10,57/100,,11650
American Pie Presents: Girls' Rules,2020,18+,3.8/10,57/100,+ Rent or Buy,11650
Possum,2018,N/A,5.8/10,57/100,+ Rent or Buy,11650
Ghost Story,1981,18+,6.3/10,57/100,Rent or Buy,11650
Patrice O'Neal: Elephant in the Room,2011,18+,8.2/10,57/100,+ Rent or Buy,11650
I'll Follow You Down,2013,13+,6.1/10,57/100,+ Rent or Buy,11650
Escape Plan 2: Hades,2018,18+,3.9/10,57/100,+ Rent or Buy,11650
Pooh's Grand Adventure: The Search for Christopher Robin,1997,all,7.1/10,57/100,+ Rent or Buy,11650
Xanadu,1980,7+,5.3/10,57/100,+ Rent or Buy,11650
Still Mine,2012,13+,7.4/10,57/100,+ Rent or Buy,11650
The Names of Love,2010,18+,7.2/10,57/100,+ Rent or Buy,11650
Assassination Games,2011,18+,6.1/10,57/100,+ Rent or Buy,11650
The Fall,2019,13+,7.0/10,57/100,+ Rent or Buy,11650
The Darkness,2016,13+,4.5/10,57/100,+ Rent or Buy,11650
Pilgrimage,2017,N/A,5.8/10,57/100,+ Rent or Buy,11650
On a Magical Night,2019,N/A,6.0/10,57/100,,11650
Inside Men,2015,18+,7.0/10,57/100,+ Rent or Buy,11650
Fierce Creatures,1997,13+,6.4/10,57/100,Rent or Buy,11650
The Children of the Century,1999,N/A,6.4/10,57/100,Rent or Buy,11650
Joe Cinque's Consolation,2016,N/A,6.2/10,57/100,,11650
Hemingway & Gellhorn,2012,18+,6.3/10,57/100,+ Rent or Buy,11650
The Great Santini,1979,7+,7.2/10,57/100,+ Rent or Buy,11650
The Grass Harp,1995,7+,6.9/10,57/100,Rent or Buy,11650
The Maiden Heist,2009,13+,6.1/10,57/100,+ Rent or Buy,11650
